merchant_country,card_country,merchant_region,amount,currency,settlement_amount,settlement_currency,channel,pos_entry_mode,avs_used,eci,sca_applied,sca_required,product,enhanced_fields_present,enhanced_validated,settlement_delay_hours,moto_indicator,mit_indicator,mit_expected,cross_border,transaction_id,brand,cfg_pos_hours,cfg_cnp_hours,is_pos,is_ecom,is_moto,is_eu_uk,issuer_region,issuer_known,issuer_eu_uk,eci_strength,cross_border_calc,is_commercial,compliance_findings,impact_hint_bps_sum,impact_hint_per_item_sum,is_compliant,findings_ids,findings_text,impact_estimated_bps_amt,impact_estimated_per_item_amt,impact_estimated_total
DE,DE,EU,387.99,USD,387.99,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1753540679,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,151.42,USD,151.42,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN9915269869,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,,US,64.19,EUR,64.19,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN6590601713,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,413.08,USD,413.08,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8538595237,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,,ROW,220.72,USD,220.72,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN8840602807,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,34.67,EUR,34.67,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN4133917787,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,484.73,USD,484.73,USD,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5626868168,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,221.56,USD,221.56,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6221695825,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,5.03,EUR,5.03,EUR,ECOM,81,True,7.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN2538068398,Mastercard,24,72,False,True,True,False,ROW,True,False,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",10.0,0.0,False,"C7_MOTO_INFO,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.005030000000000001,0.0,0.005030000000000001
DE,DE,EU,166.42,EUR,166.42,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5811428181,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,191.09,USD,191.09,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN8019765015,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,,ROW,161.98,EUR,161.98,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN7637629347,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,57.9,EUR,57.9,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN6132133559,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,,EU,267.75,EUR,267.75,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN4299088946,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
RO,,EU,587.6,RON,587.6,RON,ECOM,81,False,6.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN4582675140,Mastercard,24,72,False,True,True,True,ROW,False,False,NONE,True,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",25.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.469,0.0,1.469
US,US,US,58.13,USD,58.13,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5648407851,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,332.6,EUR,332.6,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN3326206401,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
AU,AU,ROW,98.64,GBP,98.64,GBP,ECOM,81,False,5.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN1479121492,Mastercard,24,72,False,True,True,False,ROW,True,False,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",25.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.2466,0.0,0.2466
CA,CA,ROW,365.56,EUR,365.56,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1172022850,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,446.86,USD,446.86,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5696094489,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,451.09,USD,451.09,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN4560801387,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,,US,294.61,USD,294.61,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN3499776439,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
RO,,EU,6.31,CAD,6.31,CAD,ECOM,81,True,7.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN4542983362,Mastercard,24,72,False,True,True,True,ROW,False,False,NONE,True,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",10.0,0.0,False,"C7_MOTO_INFO,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.00631,0.0,0.00631
FR,FR,EU,148.43,USD,148.43,USD,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5815207952,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,324.39,EUR,324.39,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7226022343,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,,EU,446.97,EUR,446.97,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN3052345918,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
ES,,EU,1416.04,RON,1416.04,RON,ECOM,81,False,6.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN1472951649,Mastercard,24,72,False,True,True,True,ROW,False,False,NONE,True,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",25.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",3.5401,0.0,3.5401
FR,FR,EU,685.92,RON,685.92,RON,ECOM,81,False,6.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN4036500567,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",2.2635359999999998,0.0,2.2635359999999998
US,US,US,221.08,EUR,221.08,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN9008960503,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,126.92,USD,126.92,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8384133030,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,337.68,EUR,337.68,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1841938959,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,1040.53,CAD,1470.48,EUR,ECOM,81,True,0.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN4093150682,Mastercard,24,72,False,True,True,True,UK,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.872954,0.0,1.872954
GB,,UK,443.44,USD,443.44,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN9381853374,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,106.9,EUR,106.9,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN9166096612,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,474.14,USD,474.14,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6901025371,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
RO,,EU,524.96,RON,524.96,RON,ECOM,81,True,0.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN3768639410,Mastercard,24,72,False,True,True,True,ROW,False,False,NONE,True,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",10.0,0.0,False,"C7_MOTO_INFO,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.5249600000000001,0.0,0.5249600000000001
CA,CA,ROW,449.21,EUR,449.21,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN9461654774,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,GB,EU,65.23,USD,65.23,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6332565253,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,True,False,"[{'id': 'C6_CROSSBORDER_MISMATCH', 'title': 'Cross-border flag mismatch', 'severity': 'LOW', 'message': 'Cross-border flag is inconsistent with card country vs. merchant country.', 'remediation': 'Compute cross_border from card and merchant countries and align flags.', 'impact_hint_bps': 2, 'impact_hint_per_item': 0.0}]",2.0,0.0,True,C6_CROSSBORDER_MISMATCH,Cross-border flag is inconsistent with card country vs. merchant country.,0.013046000000000002,0.0,0.013046000000000002
